time,x,Pressure
0,20064,5.03128e+06
0,20072,5.03069e+06
0,20080,5.03009e+06
0,20088,5.0295e+06
0,20096,5.02891e+06
0,20104,5.02832e+06
0,20112,5.02773e+06
0,20120,5.02714e+06
0,20128,5.02655e+06
0,20136,5.02595e+06
0,20144,5.02536e+06
0,20152,5.02477e+06
0,20160,5.02418e+06
0,20168,5.02359e+06
0,20176,5.023e+06
0,20184,5.0224e+06
0,20192,5.02181e+06
0,20200,5.02122e+06
0,20208,5.02063e+06
0,20216,5.02004e+06
0,20224,5.01945e+06
0,20232,5.01886e+06
0,20240,5.01826e+06
0,20248,5.01767e+06
0,20256,5.01708e+06
0,20264,5.01649e+06
0,20272,5.0159e+06
0,20280,5.01531e+06
0,20288,5.01472e+06
0,20296,5.01412e+06
0,20304,5.01353e+06
0,20312,5.01294e+06
0,20320,5.01235e+06
0,20328,5.01176e+06
0,20336,5.01117e+06
0,20344,5.01058e+06
0,20352,5.00998e+06
0,20360,5.00939e+06
0,20368,5.0088e+06
0,20376,5.00821e+06
0,20384,5.00762e+06
0,20392,5.00703e+06
0,20400,5.00644e+06
0,20408,5.00584e+06
0,20416,5.00525e+06
0,20424,5.00466e+06
0,20432,5.00407e+06
0,20440,5.00348e+06
0,20448,5.00289e+06
0,20456,5.0023e+06
0,20464,5.0017e+06
0,20472,5.00111e+06
0,20480,5.00052e+06
0,20488,4.99993e+06
0,20496,4.99934e+06
0,20504,4.99875e+06
0,20512,4.99815e+06
0,20520,4.99756e+06
0,20528,4.99697e+06
0,20536,4.99638e+06
0,20544,4.99579e+06
0,20552,4.9952e+06
0,20560,4.99461e+06
0,20568,4.99401e+06
0,20576,4.99342e+06
0,20584,4.99283e+06
0,20592,4.99224e+06
0,20600,4.99165e+06
0,20608,4.99106e+06
0,20616,4.99047e+06
0,20624,4.98987e+06
0,20632,4.98928e+06
0,20640,4.98869e+06
0,20648,4.9881e+06
0,20656,4.98751e+06
0,20664,4.98692e+06
0,20672,4.98633e+06
0,20680,4.98573e+06
0,20688,4.98514e+06
0,20696,4.98455e+06
0,20704,4.98396e+06
0,20712,4.98337e+06
0,20720,4.98278e+06
0,20728,4.98219e+06
0,20736,4.98159e+06
0,20744,4.981e+06
0,20752,4.98041e+06
0,20760,4.97982e+06
0,20768,4.97923e+06
0,20776,4.97864e+06
0,20784,4.97804e+06
0,20792,4.97745e+06
0,20800,4.97686e+06
0,20808,4.97627e+06
0,20816,4.97568e+06
0,20824,4.97509e+06
0,20832,4.9745e+06
0,20840,4.9739e+06
0,20848,4.97331e+06
0,20856,4.97272e+06
0,20864,4.97213e+06
0,20872,4.97154e+06
0,20880,4.97095e+06
0,20888,4.97036e+06
0,20896,4.96976e+06
0,20904,4.96917e+06
0,20912,4.96858e+06
0,20920,4.96799e+06
0,20928,4.9674e+06
0,20936,4.96681e+06
0,20944,4.96622e+06
0,20952,4.96562e+06
0,20960,4.96503e+06
0,20968,4.96444e+06
0,20976,4.96385e+06
0,20984,4.96326e+06
0,20992,4.96267e+06
0,21000,4.96208e+06
0,21008,4.96148e+06
0,21016,4.96089e+06
0,21024,4.9603e+06
0,21032,4.95971e+06
0,21040,4.95912e+06
0,21048,4.95853e+06
0,21056,4.95793e+06
0,21064,4.95734e+06
0,21072,4.95675e+06
0,21080,4.95616e+06
0,21088,4.95557e+06
0,21096,4.95498e+06
0,21104,4.95439e+06
0,21112,4.95379e+06
0,21120,4.9532e+06
0,21128,4.95261e+06
0,21136,4.95202e+06
0,21144,4.95143e+06
0,21152,4.95084e+06
0,21160,4.95025e+06
0,21168,4.94965e+06
0,21176,4.94906e+06
0,21184,4.94847e+06
0,21192,4.94788e+06
0,21200,4.94729e+06
0,21208,4.9467e+06
0,21216,4.94611e+06
0,21224,4.94551e+06
0,21232,4.94492e+06
0,21240,4.94433e+06
0,21248,4.94374e+06
0,21256,4.94315e+06
0,21264,4.94256e+06
0,21272,4.94197e+06
0,21280,4.94137e+06
0,21288,4.94078e+06
0,21296,4.94019e+06
0,21304,4.9396e+06
0,21312,4.93901e+06
0,21320,4.93842e+06
0,21328,4.93783e+06
0,21336,4.93723e+06
0,21344,4.93664e+06
0,21352,4.93605e+06
0,21360,4.93546e+06
0,21368,4.93487e+06
0,21376,4.93428e+06
0,21384,4.93368e+06
0,21392,4.93309e+06
0,21400,4.9325e+06
0,21408,4.93191e+06
0,21416,4.93132e+06
0,21424,4.93073e+06
0,21432,4.93014e+06
0,21440,4.92954e+06
0,21448,4.92895e+06
0,21456,4.92836e+06
0,21464,4.92777e+06
0,21472,4.92718e+06
0,21480,4.92659e+06
0,21488,4.926e+06
0,21496,4.9254e+06
0,21504,4.92481e+06
0,21512,4.92422e+06
0,21520,4.92363e+06
0,21528,4.92304e+06
0,21536,4.92245e+06
0,21544,4.92186e+06
0,21552,4.92126e+06
0,21560,4.92067e+06
0,21568,4.92008e+06
0,21576,4.91949e+06
0,21584,4.9189e+06
0,21592,4.91831e+06
0,21600,4.91772e+06
0,21608,4.91712e+06
0,21616,4.91653e+06
0,21624,4.91594e+06
0,21632,4.91535e+06
0,21640,4.91476e+06
0,21648,4.91417e+06
0,21656,4.91357e+06
0,21664,4.91298e+06
0,21672,4.91239e+06
0,21680,4.9118e+06
0,21688,4.91121e+06
0,21696,4.91062e+06
0,21704,4.91003e+06
0,21712,4.90943e+06
0,21720,4.90884e+06
0,21728,4.90825e+06
0,21736,4.90766e+06
0,21744,4.90707e+06
0,21752,4.90648e+06
0,21760,4.90589e+06
0,21768,4.90529e+06
0,21776,4.9047e+06
0,21784,4.90411e+06
0,21792,4.90352e+06
0,21800,4.90293e+06
0,21808,4.90234e+06
0,21816,4.90175e+06
0,21824,4.90115e+06
0,21832,4.90056e+06
0,21840,4.89997e+06
0,21848,4.89938e+06
0,21856,4.89879e+06
0,21864,4.8982e+06
0,21872,4.89761e+06
0,21880,4.89701e+06
0,21888,4.89642e+06
0,21896,4.89583e+06
0,21904,4.89524e+06
0,21912,4.89465e+06
0,21920,4.89406e+06
0,21928,4.89346e+06
0,21936,4.89287e+06
0,21944,4.89228e+06
0,21952,4.89169e+06
0,21960,4.8911e+06
0,21968,4.89051e+06
0,21976,4.88992e+06
0,21984,4.88932e+06
0,21992,4.88873e+06
0,22000,4.88814e+06
0,22008,4.88755e+06
0,22016,4.88696e+06
0,22024,4.88637e+06
0,22032,4.88578e+06
0,22040,4.88518e+06
0,22048,4.88459e+06
0,22056,4.884e+06
0,22064,4.88341e+06
0,22072,4.88282e+06
0,22080,4.88223e+06
0,22088,4.88164e+06
0,22096,4.88104e+06
0,22104,4.88045e+06
0,22112,4.87986e+06
0,22120,4.87927e+06
0,22128,4.87868e+06
0,22136,4.87809e+06
0,22144,4.8775e+06
0,22152,4.8769e+06
0,22160,4.87631e+06
0,22168,4.87572e+06
0,22176,4.87513e+06
0,22184,4.87454e+06
0,22192,4.87395e+06
0,22200,4.87336e+06
0,22208,4.87276e+06
0,22216,4.87217e+06
0,22224,4.87158e+06
0,22232,4.87099e+06
0,22240,4.8704e+06
0,22248,4.86981e+06
0,22256,4.86921e+06
0,22264,4.86862e+06
0,22272,4.86803e+06
0,22280,4.86744e+06
0,22288,4.86685e+06
0,22296,4.86626e+06
0,22304,4.86567e+06
0,22312,4.86507e+06
0,22320,4.86448e+06
0,22328,4.86389e+06
0,22336,4.8633e+06
0,22344,4.86271e+06
0,22352,4.86212e+06
0,22360,4.86153e+06
0,22368,4.86093e+06
0,22376,4.86034e+06
0,22384,4.85975e+06
0,22392,4.85916e+06
0,22400,4.85857e+06
0,22408,4.85798e+06
0,22416,4.85739e+06
0,22424,4.85679e+06
0,22432,4.8562e+06
0,22440,4.85561e+06
0,22448,4.85502e+06
0,22456,4.85443e+06
0,22464,4.85384e+06
0,22472,4.85325e+06
0,22480,4.85265e+06
0,22488,4.85206e+06
0,22496,4.85147e+06
0,22504,4.85088e+06
0,22512,4.85029e+06
0,22520,4.8497e+06
0,22528,4.8491e+06
0,22536,4.84851e+06
0,22544,4.84792e+06
0,22552,4.84733e+06
0,22560,4.84674e+06
0,22568,4.84615e+06
0,22576,4.84556e+06
0,22584,4.84496e+06
0,22592,4.84437e+06
0,22600,4.84378e+06
0,22608,4.84319e+06
0,22616,4.8426e+06
0,22624,4.84201e+06
0,22632,4.84142e+06
0,22640,4.84082e+06
0,22648,4.84023e+06
0,22656,4.83964e+06
0,22664,4.83905e+06
0,22672,4.83846e+06
0,22680,4.83787e+06
0,22688,4.83728e+06
0,22696,4.83668e+06
0,22704,4.83609e+06
0,22712,4.8355e+06
0,22720,4.83491e+06
0,22728,4.83432e+06
0,22736,4.83373e+06
0,22744,4.83314e+06
0,22752,4.83254e+06
0,22760,4.83195e+06
0,22768,4.83136e+06
0,22776,4.83077e+06
0,22784,4.83018e+06
0,22792,4.82959e+06
0,22800,4.82899e+06
0,22808,4.8284e+06
0,22816,4.82781e+06
0,22824,4.82722e+06
0,22832,4.82663e+06
0,22840,4.82604e+06
0,22848,4.82545e+06
0,22856,4.82485e+06
0,22864,4.82426e+06
0,22872,4.82367e+06
0,22880,4.82308e+06
0,22888,4.82249e+06
0,22896,4.8219e+06
0,22904,4.82131e+06
0,22912,4.82071e+06
0,22920,4.82012e+06
0,22928,4.81953e+06
0,22936,4.81894e+06
0,22944,4.81835e+06
0,22952,4.81776e+06
0,22960,4.81717e+06
0,22968,4.81657e+06
0,22976,4.81598e+06
0,22984,4.81539e+06
0,22992,4.8148e+06
0,23000,4.81421e+06
0,23008,4.81362e+06
0,23016,4.81303e+06
0,23024,4.81243e+06
0,23032,4.81184e+06
0,23040,4.81125e+06
0,23048,4.81066e+06
0,23056,4.81007e+06
0,23064,4.80948e+06
0,23072,4.80889e+06
0,23080,4.80829e+06
0,23088,4.8077e+06
0,23096,4.80711e+06
0,23104,4.80652e+06
0,23112,4.80593e+06
0,23120,4.80534e+06
0,23128,4.80474e+06
0,23136,4.80415e+06
0,23144,4.80356e+06
0,23152,4.80297e+06
0,23160,4.80238e+06
0,23168,4.80179e+06
0,23176,4.8012e+06
0,23184,4.8006e+06
0,23192,4.80001e+06
0,23200,4.79942e+06
0,23208,4.79883e+06
0,23216,4.79824e+06
0,23224,4.79765e+06
0,23232,4.79706e+06
0,23240,4.79646e+06
0,23248,4.79587e+06
0,23256,4.79528e+06
0,23264,4.79469e+06
0,23272,4.7941e+06
0,23280,4.79351e+06
0,23288,4.79292e+06
0,23296,4.79232e+06
0,23304,4.79173e+06
0,23312,4.79114e+06
0,23320,4.79055e+06
0,23328,4.78996e+06
0,23336,4.78937e+06
0,23344,4.78878e+06
0,23352,4.78818e+06
0,23360,4.78759e+06
0,23368,4.787e+06
0,23376,4.78641e+06
0,23384,4.78582e+06
0,23392,4.78523e+06
0,23400,4.78463e+06
0,23408,4.78404e+06
0,23416,4.78345e+06
0,23424,4.78286e+06
0,23432,4.78227e+06
0,23440,4.78168e+06
0,23448,4.78109e+06
0,23456,4.78049e+06
0,23464,4.7799e+06
0,23472,4.77931e+06
0,23480,4.77872e+06
0,23488,4.77813e+06
0,23496,4.77754e+06
0,23504,4.77695e+06
0,23512,4.77635e+06
0,23520,4.77576e+06
0,23528,4.77517e+06
0,23536,4.77458e+06
0,23544,4.77399e+06
0,23552,4.7734e+06
0,23560,4.77281e+06
0,23568,4.77221e+06
0,23576,4.77162e+06
0,23584,4.77103e+06
0,23592,4.77044e+06
0,23600,4.76985e+06
0,23608,4.76926e+06
0,23616,4.76867e+06
0,23624,4.76807e+06
0,23632,4.76748e+06
0,23640,4.76689e+06
0,23648,4.7663e+06
0,23656,4.76571e+06
0,23664,4.76512e+06
0,23672,4.76452e+06
0,23680,4.76393e+06
0,23688,4.76334e+06
0,23696,4.76275e+06
0,23704,4.76216e+06
0,23712,4.76157e+06
0,23720,4.76098e+06
0,23728,4.76038e+06
0,23736,4.75979e+06
0,23744,4.7592e+06
0,23752,4.75861e+06
0,23760,4.75802e+06
0,23768,4.75743e+06
0,23776,4.75684e+06
0,23784,4.75624e+06
0,23792,4.75565e+06
0,23800,4.75506e+06
0,23808,4.75447e+06
0,23816,4.75388e+06
0,23824,4.75329e+06
0,23832,4.7527e+06
0,23840,4.7521e+06
0,23848,4.75151e+06
0,23856,4.75092e+06
0,23864,4.75033e+06
0,23872,4.74974e+06
0,23880,4.74915e+06
0,23888,4.74856e+06
0,23896,4.74796e+06
0,23904,4.74737e+06
0,23912,4.74678e+06
0,23920,4.74619e+06
0,23928,4.7456e+06
0,23936,4.74501e+06
0,23944,4.74442e+06
0,23952,4.74382e+06
0,23960,4.74323e+06
0,23968,4.74264e+06
0,23976,4.74205e+06
0,23984,4.74146e+06
0,23992,4.74087e+06
0,24000,4.74027e+06
0,24008,4.73968e+06
0,24016,4.73909e+06
0,24024,4.7385e+06
0,24032,4.73791e+06
0,24040,4.73732e+06
0,24048,4.73673e+06
0,24056,4.73613e+06
0,24064,4.73554e+06
0,24072,4.73495e+06
0,24080,4.73436e+06
0,24088,4.73377e+06
0,24096,4.73318e+06
0,24104,4.73259e+06
0,24112,4.73199e+06
0,24120,4.7314e+06
0,24128,4.73081e+06
0,24136,4.73022e+06
0,24144,4.72963e+06
0,24152,4.72904e+06
0,24160,4.72845e+06
0,24168,4.72785e+06
0,24176,4.72726e+06
0,24184,4.72667e+06
0,24192,4.72608e+06
0,24200,4.72549e+06
0,24208,4.7249e+06
0,24216,4.72431e+06
0,24224,4.72371e+06
0,24232,4.72312e+06
0,24240,4.72253e+06
0,24248,4.72194e+06
0,24256,4.72135e+06
0,24264,4.72076e+06
0,24272,4.72016e+06
0,24280,4.71957e+06
0,24288,4.71898e+06
0,24296,4.71839e+06
0,24304,4.7178e+06
0,24312,4.71721e+06
0,24320,4.71662e+06
0,24328,4.71602e+06
0,24336,4.71543e+06
0,24344,4.71484e+06
0,24352,4.71425e+06
0,24360,4.71366e+06
0,24368,4.71307e+06
0,24376,4.71248e+06
0,24384,4.71188e+06
0,24392,4.71129e+06
0,24400,4.7107e+06
0,24408,4.71011e+06
0,24416,4.70952e+06
0,24424,4.70893e+06
0,24432,4.70834e+06
0,24440,4.70774e+06
0,24448,4.70715e+06
0,24456,4.70656e+06
0,24464,4.70597e+06
0,24472,4.70538e+06
0,24480,4.70479e+06
0,24488,4.7042e+06
0,24496,4.7036e+06
0,24504,4.70301e+06
0,24512,4.70242e+06
0,24520,4.70183e+06
0,24528,4.70124e+06
0,24536,4.70065e+06
0,24544,4.70005e+06
0,24552,4.69946e+06
0,24560,4.69887e+06
0,24568,4.69828e+06
0,24576,4.69769e+06
0,24584,4.6971e+06
0,24592,4.69651e+06
0,24600,4.69591e+06
0,24608,4.69532e+06
0,24616,4.69473e+06
0,24624,4.69414e+06
0,24632,4.69355e+06
0,24640,4.69296e+06
0,24648,4.69237e+06
0,24656,4.69177e+06
0,24664,4.69118e+06
0,24672,4.69059e+06
0,24680,4.69e+06
0,24688,4.68941e+06
0,24696,4.68882e+06
0,24704,4.68823e+06
0,24712,4.68763e+06
0,24720,4.68704e+06
0,24728,4.68645e+06
0,24736,4.68586e+06
0,24744,4.68527e+06
0,24752,4.68468e+06
0,24760,4.68409e+06
0,24768,4.68349e+06
0,24776,4.6829e+06
0,24784,4.68231e+06
0,24792,4.68172e+06
0,24800,4.68113e+06
0,24808,4.68054e+06
0,24816,4.67995e+06
0,24824,4.67935e+06
0,24832,4.67876e+06
0,24840,4.67817e+06
0,24848,4.67758e+06
0,24856,4.67699e+06
0,24864,4.6764e+06
0,24872,4.6758e+06
0,24880,4.67521e+06
0,24888,4.67462e+06
0,24896,4.67403e+06
0,24904,4.67344e+06
0,24912,4.67285e+06
0,24920,4.67226e+06
0,24928,4.67166e+06
0,24936,4.67107e+06
0,24944,4.67048e+06
0,24952,4.66989e+06
0,24960,4.6693e+06
0,24968,4.66871e+06
0,24976,4.66812e+06
0,24984,4.66752e+06
0,24992,4.66693e+06
0,25000,4.66634e+06
0,25008,4.66575e+06
0,25016,4.66516e+06
0,25024,4.66457e+06
0,25032,4.66398e+06
0,25040,4.66338e+06
0,25048,4.66279e+06
0,25056,4.6622e+06
0,25064,4.66161e+06
0,25072,4.66102e+06
0,25080,4.66043e+06
0,25088,4.65984e+06
0,25096,4.65924e+06
0,25104,4.65865e+06
0,25112,4.65806e+06
0,25120,4.65747e+06
0,25128,4.65688e+06
0,25136,4.65629e+06
0,25144,4.65569e+06
0,25152,4.6551e+06
0,25160,4.65451e+06
0,25168,4.65392e+06
0,25176,4.65333e+06
0,25184,4.65274e+06
0,25192,4.65215e+06
0,25200,4.65155e+06
0,25208,4.65096e+06
0,25216,4.65037e+06
0,25224,4.64978e+06
0,25232,4.64919e+06
0,25240,4.6486e+06
0,25248,4.64801e+06
0,25256,4.64741e+06
0,25264,4.64682e+06
0,25272,4.64623e+06
0,25280,4.64564e+06
0,25288,4.64505e+06
0,25296,4.64446e+06
0,25304,4.64387e+06
0,25312,4.64327e+06
0,25320,4.64268e+06
0,25328,4.64209e+06
0,25336,4.6415e+06
0,25344,4.64091e+06
0,25352,4.64032e+06
0,25360,4.63973e+06
0,25368,4.63913e+06
0,25376,4.63854e+06
0,25384,4.63795e+06
0,25392,4.63736e+06
0,25400,4.63677e+06
0,25408,4.63618e+06
0,25416,4.63558e+06
0,25424,4.63499e+06
0,25432,4.6344e+06
0,25440,4.63381e+06
0,25448,4.63322e+06
0,25456,4.63263e+06
0,25464,4.63204e+06
0,25472,4.63144e+06
0,25480,4.63085e+06
0,25488,4.63026e+06
0,25496,4.62967e+06
0,25504,4.62908e+06
0,25512,4.62849e+06
0,25520,4.6279e+06
0,25528,4.6273e+06
0,25536,4.62671e+06
0,25544,4.62612e+06
0,25552,4.62553e+06
0,25560,4.62494e+06
0,25568,4.62435e+06
0,25576,4.62376e+06
0,25584,4.62316e+06
0,25592,4.62257e+06
0,25600,4.62198e+06
0,25608,4.62139e+06
0,25616,4.6208e+06
0,25624,4.62021e+06
0,25632,4.61962e+06
0,25640,4.61902e+06
0,25648,4.61843e+06
0,25656,4.61784e+06
0,25664,4.61725e+06
0,25672,4.61666e+06
0,25680,4.61607e+06
0,25688,4.61548e+06
0,25696,4.61488e+06
0,25704,4.61429e+06
0,25712,4.6137e+06
0,25720,4.61311e+06
0,25728,4.61252e+06
0,25736,4.61193e+06
0,25744,4.61133e+06
0,25752,4.61074e+06
0,25760,4.61015e+06
0,25768,4.60956e+06
0,25776,4.60897e+06
0,25784,4.60838e+06
0,25792,4.60779e+06
0,25800,4.60719e+06
0,25808,4.6066e+06
0,25816,4.60601e+06
0,25824,4.60542e+06
0,25832,4.60483e+06
0,25840,4.60424e+06
0,25848,4.60365e+06
0,25856,4.60305e+06
0,25864,4.60246e+06
0,25872,4.60187e+06
0,25880,4.60128e+06
0,25888,4.60069e+06
0,25896,4.6001e+06
0,25904,4.59951e+06
0,25912,4.59891e+06
0,25920,4.59832e+06
0,25928,4.59773e+06
0,25936,4.59714e+06
0,25944,4.59655e+06
0,25952,4.59596e+06
0,25960,4.59537e+06
0,25968,4.59477e+06
0,25976,4.59418e+06
0,25984,4.59359e+06
0,25992,4.593e+06
0,26000,4.59241e+06
0,26008,4.59182e+06
0,26016,4.59122e+06
0,26024,4.59063e+06
0,26032,4.59004e+06
0,26040,4.58945e+06
0,26048,4.58886e+06
0,26056,4.58827e+06
0,26064,4.58768e+06
0,26072,4.58708e+06
0,26080,4.58649e+06
0,26088,4.5859e+06
0,26096,4.58531e+06
0,26104,4.58472e+06
0,26112,4.58413e+06
0,26120,4.58354e+06
0,26128,4.58294e+06
0,26136,4.58235e+06
0,26144,4.58176e+06
0,26152,4.58117e+06
0,26160,4.58058e+06
0,26168,4.57999e+06
0,26176,4.5794e+06
0,26184,4.5788e+06
0,26192,4.57821e+06
0,26200,4.57762e+06
0,26208,4.57703e+06
0,26216,4.57644e+06
0,26224,4.57585e+06
0,26232,4.57526e+06
0,26240,4.57466e+06
0,26248,4.57407e+06
0,26256,4.57348e+06
0,26264,4.57289e+06
0,26272,4.5723e+06
0,26280,4.57171e+06
0,26288,4.57112e+06
0,26296,4.57052e+06
0,26304,4.56993e+06
0,26312,4.56934e+06
0,26320,4.56875e+06
0,26328,4.56816e+06
0,26336,4.56757e+06
0,26344,4.56697e+06
0,26352,4.56638e+06
0,26360,4.56579e+06
0,26368,4.5652e+06
0,26376,4.56461e+06
0,26384,4.56402e+06
0,26392,4.56343e+06
0,26400,4.56283e+06
0,26408,4.56224e+06
0,26416,4.56165e+06
0,26424,4.56106e+06
0,26432,4.56047e+06
0,26440,4.55988e+06
0,26448,4.55929e+06
0,26456,4.55869e+06
0,26464,4.5581e+06
0,26472,4.55751e+06
0,26480,4.55692e+06
0,26488,4.55633e+06
0,26496,4.55574e+06
0,26504,4.55515e+06
0,26512,4.55455e+06
0,26520,4.55396e+06
0,26528,4.55337e+06
0,26536,4.55278e+06
0,26544,4.55219e+06
0,26552,4.5516e+06
0,26560,4.55101e+06
0,26568,4.55041e+06
0,26576,4.54982e+06
0,26584,4.54923e+06
0,26592,4.54864e+06
0,26600,4.54805e+06
0,26608,4.54746e+06
0,26616,4.54686e+06
0,26624,4.54627e+06
0,26632,4.54568e+06
0,26640,4.54509e+06
0,26648,4.5445e+06
0,26656,4.54391e+06
0,26664,4.54332e+06
0,26672,4.54272e+06
0,26680,4.54213e+06
0,26688,4.54154e+06
0,26696,4.54095e+06
0,26704,4.54036e+06
0,26712,4.53977e+06
0,26720,4.53918e+06
0,26728,4.53858e+06
0,26736,4.53799e+06
0,26744,4.5374e+06
0,26752,4.53681e+06
0,26760,4.53622e+06
0,26768,4.53563e+06
0,26776,4.53504e+06
0,26784,4.53444e+06
0,26792,4.53385e+06
0,26800,4.53326e+06
0,26808,4.53267e+06
0,26816,4.53208e+06
0,26824,4.53149e+06
0,26832,4.5309e+06
0,26840,4.5303e+06
0,26848,4.52971e+06
0,26856,4.52912e+06
0,26864,4.52853e+06
0,26872,4.52794e+06
0,26880,4.52735e+06
0,26888,4.52675e+06
0,26896,4.52616e+06
0,26904,4.52557e+06
0,26912,4.52498e+06
0,26920,4.52439e+06
0,26928,4.5238e+06
0,26936,4.52321e+06
0,26944,4.52261e+06
0,26952,4.52202e+06
0,26960,4.52143e+06
0,26968,4.52084e+06
0,26976,4.52025e+06
0,26984,4.51966e+06
0,26992,4.51907e+06
0,27000,4.51847e+06
0,27008,4.51788e+06
0,27016,4.51729e+06
0,27024,4.5167e+06
0,27032,4.51611e+06
0,27040,4.51552e+06
0,27048,4.51493e+06
0,27056,4.51433e+06
0,27064,4.51374e+06
0,27072,4.51315e+06
0,27080,4.51256e+06
0,27088,4.51197e+06
0,27096,4.51138e+06
0,27104,4.51079e+06
0,27112,4.51019e+06
0,27120,4.5096e+06
0,27128,4.50901e+06
0,27136,4.50842e+06
0,27144,4.50783e+06
0,27152,4.50724e+06
0,27160,4.50665e+06
0,27168,4.50605e+06
0,27176,4.50546e+06
0,27184,4.50487e+06
0,27192,4.50428e+06
0,27200,4.50369e+06
0,27208,4.5031e+06
0,27216,4.5025e+06
0,27224,4.50191e+06
0,27232,4.50132e+06
0,27240,4.50073e+06
0,27248,4.50014e+06
0,27256,4.49955e+06
0,27264,4.49896e+06
0,27272,4.49836e+06
0,27280,4.49777e+06
0,27288,4.49718e+06
0,27296,4.49659e+06
0,27304,4.496e+06
0,27312,4.49541e+06
0,27320,4.49482e+06
0,27328,4.49422e+06
0,27336,4.49363e+06
0,27344,4.49304e+06
0,27352,4.49245e+06
0,27360,4.49186e+06
0,27368,4.49127e+06
0,27376,4.49068e+06
0,27384,4.49008e+06
0,27392,4.48949e+06
0,27400,4.4889e+06
0,27408,4.48831e+06
0,27416,4.48772e+06
0,27424,4.48713e+06
0,27432,4.48654e+06
0,27440,4.48594e+06
0,27448,4.48535e+06
0,27456,4.48476e+06
0,27464,4.48417e+06
0,27472,4.48358e+06
0,27480,4.48299e+06
0,27488,4.48239e+06
0,27496,4.4818e+06
0,27504,4.48121e+06
0,27512,4.48062e+06
0,27520,4.48003e+06
0,27528,4.47944e+06
0,27536,4.47885e+06
0,27544,4.47825e+06
0,27552,4.47766e+06
0,27560,4.47707e+06
0,27568,4.47648e+06
0,27576,4.47589e+06
0,27584,4.4753e+06
0,27592,4.47471e+06
0,27600,4.47411e+06
0,27608,4.47352e+06
0,27616,4.47293e+06
0,27624,4.47234e+06
0,27632,4.47175e+06
0,27640,4.47116e+06
0,27648,4.47057e+06
0,27656,4.46997e+06
0,27664,4.46938e+06
0,27672,4.46879e+06
0,27680,4.4682e+06
0,27688,4.46761e+06
0,27696,4.46702e+06
0,27704,4.46643e+06
0,27712,4.46583e+06
0,27720,4.46524e+06
0,27728,4.46465e+06
0,27736,4.46406e+06
0,27744,4.46347e+06
0,27752,4.46288e+06
0,27760,4.46228e+06
0,27768,4.46169e+06
0,27776,4.4611e+06
0,27784,4.46051e+06
0,27792,4.45992e+06
0,27800,4.45933e+06
0,27808,4.45874e+06
0,27816,4.45814e+06
0,27824,4.45755e+06
0,27832,4.45696e+06
0,27840,4.45637e+06
0,27848,4.45578e+06
0,27856,4.45519e+06
0,27864,4.4546e+06
0,27872,4.454e+06
0,27880,4.45341e+06
0,27888,4.45282e+06
0,27896,4.45223e+06
0,27904,4.45164e+06
0,27912,4.45105e+06
0,27920,4.45046e+06
0,27928,4.44986e+06
0,27936,4.44927e+06
0,27944,4.44868e+06
0,27952,4.44809e+06
0,27960,4.4475e+06
0,27968,4.44691e+06
0,27976,4.44632e+06
0,27984,4.44572e+06
0,27992,4.44513e+06
0,28000,4.44454e+06
0,28008,4.44395e+06
0,28016,4.44336e+06
0,28024,4.44277e+06
0,28032,4.44218e+06
0,28040,4.44158e+06
0,28048,4.44099e+06
0,28056,4.4404e+06
0,28064,4.43981e+06
0,28072,4.43922e+06
0,28080,4.43863e+06
0,28088,4.43803e+06
0,28096,4.43744e+06
0,28104,4.43685e+06
0,28112,4.43626e+06
0,28120,4.43567e+06
0,28128,4.43508e+06
0,28136,4.43449e+06
0,28144,4.43389e+06
0,28152,4.4333e+06
0,28160,4.43271e+06
0,28168,4.43212e+06
0,28176,4.43153e+06
0,28184,4.43094e+06
0,28192,4.43035e+06
0,28200,4.42975e+06
0,28208,4.42916e+06
0,28216,4.42857e+06
0,28224,4.42798e+06
0,28232,4.42739e+06
0,28240,4.4268e+06
0,28248,4.42621e+06
0,28256,4.42561e+06
0,28264,4.42502e+06
0,28272,4.42443e+06
0,28280,4.42384e+06
0,28288,4.42325e+06
0,28296,4.42266e+06
0,28304,4.42207e+06
0,28312,4.42147e+06
0,28320,4.42088e+06
0,28328,4.42029e+06
0,28336,4.4197e+06
0,28344,4.41911e+06
0,28352,4.41852e+06
0,28360,4.41792e+06
0,28368,4.41733e+06
0,28376,4.41674e+06
0,28384,4.41615e+06
0,28392,4.41556e+06
0,28400,4.41497e+06
0,28408,4.41438e+06
0,28416,4.41378e+06
0,28424,4.41319e+06
0,28432,4.4126e+06
0,28440,4.41201e+06
0,28448,4.41142e+06
0,28456,4.41083e+06
0,28464,4.41024e+06
0,28472,4.40964e+06
0,28480,4.40905e+06
0,28488,4.40846e+06
0,28496,4.40787e+06
0,28504,4.40728e+06
0,28512,4.40669e+06
0,28520,4.4061e+06
0,28528,4.4055e+06
0,28536,4.40491e+06
0,28544,4.40432e+06
0,28552,4.40373e+06
0,28560,4.40314e+06
0,28568,4.40255e+06
0,28576,4.40196e+06
0,28584,4.40136e+06
0,28592,4.40077e+06
0,28600,4.40018e+06
0,28608,4.39959e+06
0,28616,4.399e+06
0,28624,4.39841e+06
0,28632,4.39781e+06
0,28640,4.39722e+06
0,28648,4.39663e+06
0,28656,4.39604e+06
0,28664,4.39545e+06
0,28672,4.39486e+06
